nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF(%);deltaMIT(%);deltaDiff(%);deltaEff(%);deltaTimeH(%);deltaBug(%);deltaFiles(qtd);totalFiles(qtd)
jayfk/statuspage;0.3.1;VR;0;0;0;0;0;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;3
jayfk/statuspage;0.3.3;VR;0;0;0;0;0;75,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;1;4
jayfk/statuspage;0.4.0;VR;0;0;1;0;13;75,0;10;8;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.4.1;VR;0;0;1;1;0;75,0;16;18;-2,32;-2,32;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.5.0;VR;0;0;1;0;1;75,0;31;21;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.5.1;VR;0;0;0;0;0;75,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.6.0;VR;0;0;1;0;31;75,0;49;43;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.7.0;VR;0;0;1;0;6;75,0;77;57;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.8.0;VR;0;0;1;0;1;75,0;54;40;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jayfk/statuspage;0.8.1;VR;0;0;0;0;4;75,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;4
jazzband/django-debug-toolbar;1.0-alpha;VR;1;0;0;0;1928;0;0;0;0;0;0;0;0;0;0;56
jazzband/django-debug-toolbar;1.0-beta;VR;0;0;1;1;7;91,2;244;170;-0,16;-1,44;33,33;5,56;5,56;0,0;1;57
jazzband/pip-tools;1.8.2;VR;1;0;0;0;1661;0;0;0;0;0;0;0;0;0;0;35
jazzband/pip-tools;1.9.0;VR;0;0;1;1;15;91,7;219;149;0,44;3,28;0,0;-7,82;-7,82;-2,57;1;36
jazzband/pip-tools;1.10.0;VR;0;0;1;1;167;92,1;363;247;4,07;0,14;0,0;0,0;0,0;0,0;2;38
jazzband/pip-tools;1.10.1;VR;0;0;1;1;0;92,1;16;12;0,0;0,0;25,0;0,0;0,0;0,0;0;38
jazzband/pip-tools;1.10.2;VR;0;0;1;0;56;92,1;62;45;-0,79;0,0;0,0;0,0;0,0;0,0;0;38
jazzband/pip-tools;1.11.0;VR;0;0;1;0;8;92,1;74;57;-5,63;0,0;0,0;0,0;0,0;0,0;0;38
jazzband/pip-tools;2.0.0;NV;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0
jazzband/pip-tools;2.0.1;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jazzband/pip-tools;2.0.2;NV;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
jazzband/pip-tools;3.0.0;VR;0;0;1;1;149;95,0;295;260;8,52;-3,61;2,17;0,0;0,0;2,64;2;40
jazzband/pip-tools;3.1.0;VR;0;0;1;1;11;95,0;13;10;-0,86;0,0;0,0;8,49;8,49;6,09;0;40
jazzband/pip-tools;3.2.0;VR;0;0;1;0;75;95,0;42;32;-0,11;0,0;0,0;0,0;0,0;0,0;0;40
jazzband/pip-tools;3.3.0;VR;0;0;1;1;35;95,0;140;112;-0,3;0,0;-11,91;0,0;0,0;0,0;0;40
jazzband/pip-tools;3.3.1;VR;0;0;0;0;1;95,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;40
jazzband/pip-tools;3.3.2;VR;0;0;1;0;2;95,0;24;17;-0,57;0,0;0,0;0,0;0,0;0,0;0;40
jazzband/pip-tools;3.4.0;VR;0;0;1;1;24;95,0;25;18;0,0;-1,65;11,52;0,0;0,0;0,0;0;40
jazzband/pip-tools;3.5.0;VR;0;0;1;1;21;95,3;490;303;4,09;1,35;-0,37;-7,82;-7,82;-3,32;3;43
jazzband/pip-tools;3.6.0;VR;0;0;0;1;22;95,1;-228;97;0,0;0,33;-20,0;0,0;0,0;0,0;-2;41
jazzband/pip-tools;3.6.1;VR;0;0;1;0;21;95,1;17;17;0,0;0,0;0,0;0,0;0,0;0,0;0;41
jazzband/pip-tools;3.7.0;VR;0;0;1;1;15;97,7;611;438;1,51;2,38;-25,0;-4,01;-4,01;3,43;2;43
jazzband/pip-tools;3.8.0;VR;0;0;1;0;28;97,7;187;122;0,0;0,0;0,0;0,0;0,0;0,0;0;43
jazzband/pip-tools;3.9.0;VR;0;0;1;1;41;97,7;189;140;-0,97;-0,72;33,33;22,85;22,85;6,24;0;43
jazzband/pip-tools;4.0.0;VR;0;0;0;1;8;97,6;-83;-60;1,44;0,18;0,0;0,81;0,81;2,75;-1;42
jazzband/pip-tools;4.1.0;VR;0;0;1;0;32;97,6;52;44;0,0;0,0;0,0;0,0;0,0;0,0;0;42
jazzband/pip-tools;4.2.0;VR;0;0;1;1;46;97,7;280;193;0,45;0,03;0,0;-0,8;-0,8;-2,68;1;43
jazzband/pip-tools;4.3.0;VR;0;0;1;1;46;95,3;83;55;-0,45;-0,03;0,0;-0,81;-0,81;-2,75;0;43
jazzband/pip-tools;4.4.0;VR;0;0;1;1;56;95,3;56;13;0,0;0,06;0,0;1,62;1,62;5,66;0;43
jazzband/pip-tools;4.4.1;VR;0;0;1;1;10;95,5;170;120;0,61;4,47;-25,0;-18,45;-18,45;-2,68;1;44
jazzband/pip-tools;4.5.0;VR;0;0;0;0;20;95,5;-7;4;0,0;0,0;0,0;0,0;0,0;0,0;0;44
jazzband/pip-tools;4.5.1;VR;0;0;1;0;6;95,5;4;2;0,0;0,0;0,0;0,0;0,0;0,0;0;44
jazzband/pip-tools;5.0.0;VR;0;0;0;1;50;95,5;-55;-56;2,63;3,28;-33,33;-43,21;-43,21;-5,88;0;44
jazzband/pip-tools;5.1.0;VR;0;0;1;1;11;95,6;320;220;-3,16;-0,45;0,0;36,25;36,25;3,32;1;45
jazzband/pip-tools;5.1.1;VR;0;0;1;0;4;95,6;47;47;0,0;0,0;0,0;0,0;0,0;0,0;0;45
jazzband/pip-tools;5.1.2;VR;0;0;1;1;4;95,7;75;35;0,61;1,12;0,0;-26,61;-26,61;-3,21;1;46
jazzband/pip-tools;5.2.0;VR;0;0;1;0;22;95,7;330;216;0,0;0,0;0,0;0,0;0,0;0,0;0;46
jazzband/pip-tools;5.2.1;VR;0;0;1;1;13;95,7;59;34;0,0;-3,82;50,0;36,25;36,25;3,32;0;46
jazzband/tablib;v0.14.0;VR;1;0;0;0;3127;0;0;0;0;0;0;0;0;0;0;37
jazzband/tablib;v1.0.0;VR;0;0;0;1;86;90,9;-1405;-384;3,96;9,71;-38,0;-71,64;-71,64;-56,79;-4;33
jazzband/tablib;v1.1.0;VR;0;0;1;1;31;90,9;24;21;0,0;0,0;16,13;40,98;40,98;20,38;0;33
jazzband/tablib;v2.0.0;VR;0;0;1;0;93;90,9;18;22;0,0;0,0;0,0;0,0;0,0;0,0;0;33
jbarlow83/OCRmyPDF;v3.0;VR;1;0;0;0;633;0;0;0;0;0;0;0;0;0;0;13
jbarlow83/OCRmyPDF;v3.1;VR;0;0;1;0;81;100,0;72;55;-0,79;0,0;0,0;0,0;0,0;0,0;0;13
jbarlow83/OCRmyPDF;v3.1.1;VR;0;0;1;1;37;100,0;11;10;0,0;0,0;0,0;15,15;15,15;15,15;0;13
jbarlow83/OCRmyPDF;v3.2;VR;0;0;1;1;26;100,0;323;281;-0,36;0,94;7,84;-2,59;-2,59;9,19;4;17
jbarlow83/OCRmyPDF;v4.0;VR;0;0;1;1;12;94,7;394;336;-1,34;-3,22;-1,63;-1,09;-1,09;24,7;2;19
jiaaro/pydub;v0.9.3;VR;1;0;0;0;1271;0;0;0;0;0;0;0;0;0;0;11
jiaaro/pydub;v0.9.4;VR;0;0;1;1;14;91,7;387;249;-18,74;-10,75;11,56;65,5;65,5;44,65;1;12
jiaaro/pydub;v0.9.5;VR;0;0;1;1;11;91,7;126;71;0,0;-0,78;-1,78;0,0;0,0;0,0;0;12
jiaaro/pydub;v0.10.0;VR;0;0;1;0;97;91,7;17;10;-0,34;0,0;0,0;0,0;0,0;0,0;0;12
jiaaro/pydub;v0.11.0;VR;0;0;1;0;53;91,7;10;8;0,0;0,0;0,0;0,0;0,0;0,0;0;12
jiaaro/pydub;v0.12.0;VR;0;0;1;1;67;92,3;48;33;13,91;8,57;-4,4;-19,09;-19,09;-14,59;1;13
jiaaro/pydub;v0.14.0;VR;0;0;1;1;1;92,3;125;75;-2,23;-0,38;0,0;6,06;6,06;4,81;0;13
jiaaro/pydub;v0.14.1;VR;0;0;1;1;12;92,3;3;3;-0,15;-0,1;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.14.2;VR;0;0;1;0;8;92,3;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.15.0;VR;0;0;1;0;35;92,3;60;49;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.16.0;VR;0;0;1;0;79;92,3;86;52;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.16.1;VR;0;0;0;1;67;92,3;-5;-3;-0,13;-0,11;0,0;2,74;2,74;3,02;0;13
jiaaro/pydub;v0.16.2;VR;0;0;1;0;0;92,3;7;6;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.16.3;VR;0;0;1;0;0;92,3;41;25;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.16.4;VR;0;0;1;0;81;92,3;43;30;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.16.5;VR;0;0;1;0;123;92,3;3;2;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jiaaro/pydub;v0.16.6;VR;0;0;1;1;71;92,9;104;59;1,67;7,8;4,61;1,8;1,8;-4,26;1;14
jiaaro/pydub;v0.16.7;VR;0;0;1;0;86;92,9;32;27;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.17.0;VR;0;0;1;0;29;92,9;131;81;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.18.0;VR;0;0;1;0;6;92,9;38;31;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.19.0;VR;0;0;1;0;88;92,9;83;54;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.20.0;VR;0;0;1;0;88;92,9;38;28;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.21.0;VR;0;0;1;1;201;92,9;73;55;0,0;-0,86;0,0;28,71;28,71;6,66;0;14
jiaaro/pydub;v0.22.0;VR;0;0;0;1;91;85,7;-859;-526;8,04;10,68;-35,89;-48,82;-48,82;-44,64;0;14
jiaaro/pydub;v0.22.1;VR;0;0;1;0;22;85,7;1;8;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.23.0;VR;0;0;1;0;94;85,7;25;21;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.23.1;VR;0;0;0;0;127;85,7;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jiaaro/pydub;v0.24.0;VR;0;0;1;1;476;85,7;199;139;-4,0;-2,68;0,0;0,0;0,0;25,43;0;14
jiaaro/pydub;v0.24.1;VR;0;0;1;1;22;85,7;27;25;-0,3;0,18;0,0;0,0;0,0;0,0;0;14
jisaacks/GitGutter;1.0.0;VR;1;0;0;0;515;0;0;0;0;0;0;0;0;0;0;7
jisaacks/GitGutter;1.1.0;VR;0;0;1;1;0;100,0;10;6;-3,68;-3,68;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.1.1;VR;0;0;1;0;26;100,0;6;5;0,0;0,0;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.1.2;VR;0;0;1;1;268;100,0;75;59;-3,91;-3,91;54,41;114,41;114,41;38,86;0;7
jisaacks/GitGutter;1.1.3;VR;0;0;1;1;112;100,0;7;6;-0,05;-0,05;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.2.0-pre;VR;0;0;1;0;1;100,0;26;26;0,0;0,0;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.2.0;VR;0;0;0;0;9;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.2.1;VR;0;0;0;0;0;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.2.2;VR;0;0;1;0;179;100,0;23;15;0,0;0,0;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.2.3;VR;0;0;1;1;234;100,0;26;17;-0,12;3,94;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.2.4;VR;0;0;1;0;4;100,0;5;4;0,0;0,0;0,0;0,0;0,0;0,0;0;7
jisaacks/GitGutter;1.3.0;VR;0;0;1;1;10;100,0;303;234;2,03;3,32;13,75;42,48;42,48;22,54;1;8
jisaacks/GitGutter;1.4.0;VR;0;0;1;1;81;100,0;440;272;15,35;9,47;-17,8;-66,45;-66,45;-33,14;3;11
jisaacks/GitGutter;1.5.0-rc.1;VR;0;0;1;1;100;91,7;645;173;-2,45;7,31;-9,09;16,78;16,78;-19,82;1;12
jisaacks/GitGutter;1.5.0;VR;0;0;1;1;9;91,7;26;14;-0,15;-0,9;0,0;0,0;0,0;0,0;0;12
jisaacks/GitGutter;1.5.1;VR;0;0;1;1;12;91,7;58;21;4,1;4,62;0,0;0,0;0,0;0,0;0;12
jisaacks/GitGutter;1.6.0-rc.1;VR;0;0;1;1;35;100,0;479;50;18,04;12,5;10,07;117,78;117,78;97,91;2;14
jisaacks/GitGutter;1.6.0;VR;0;0;0;0;8;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;14
jisaacks/GitGutter;1.7.0;VR;0;0;1;1;29;100,0;395;181;0,03;0,35;-9,15;-26,52;-26,52;-19,14;5;19
jisaacks/GitGutter;1.7.1;VR;0;0;1;0;1;100,0;11;8;0,0;0,0;0,0;0,0;0,0;0,0;0;19
jisaacks/GitGutter;1.7.2;VR;0;0;1;0;10;100,0;41;17;0,0;0,0;0,0;0,0;0,0;0,0;0;19
jisaacks/GitGutter;1.7.3;VR;0;0;1;0;55;100,0;14;10;0,0;0,0;0,0;0,0;0,0;0,0;0;19
jisaacks/GitGutter;1.7.4;VR;0;0;1;0;14;100,0;23;19;0,0;0,0;0,0;0,0;0,0;0,0;0;19
jisaacks/GitGutter;1.7.5;VR;0;0;1;1;33;100,0;584;377;-0,03;-0,35;10,07;36,09;36,09;19,08;3;22
jisaacks/GitGutter;1.7.6;VR;0;0;1;1;14;100,0;12;5;-1,04;-0,18;9,47;16,04;16,04;0,0;0;22
jisaacks/GitGutter;1.7.7;VR;0;0;1;1;14;100,0;85;34;-0,36;-1,43;-1,56;4,32;4,32;0,0;0;22
jisaacks/GitGutter;1.7.8;VR;0;0;0;0;1;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;22
jisaacks/GitGutter;1.7.9;VR;0;0;1;0;25;100,0;9;-3;0,0;0,0;0,0;0,0;0,0;0,0;0;22
jisaacks/GitGutter;1.7.10;VR;0;0;1;0;22;100,0;29;22;0,0;0,0;0,0;0,0;0,0;0,0;0;22
jisaacks/GitGutter;1.7.11;VR;0;0;1;0;56;100,0;1;1;-0,14;0,0;0,0;0,0;0,0;0,0;0;22
jisaacks/GitGutter;1.7.12;VR;0;0;1;1;61;100,0;77;45;1,32;0,21;0,36;-11,61;-11,61;-3,48;1;23
jisaacks/GitGutter;1.7.13;VR;0;0;1;0;5;100,0;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0;23
jisaacks/GitGutter;1.7.14;VR;0;0;1;0;22;100,0;5;2;0,0;0,0;0,0;0,0;0,0;0,0;0;23
jisaacks/GitGutter;1.7.15;VR;0;0;1;0;16;100,0;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0;23
jisaacks/GitGutter;1.8.0-rc.1;VR;0;0;1;1;28;100,0;477;170;0,28;0,78;1,36;-21,34;-21,34;-16,67;3;26
jisaacks/GitGutter;1.8.0-rc.2;VR;0;0;0;0;0;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;26
jisaacks/GitGutter;1.8.0;VR;0;0;0;0;8;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;26
jisaacks/GitGutter;1.9.0;VR;0;0;1;1;82;100,0;348;256;0,0;0,16;2,07;14,35;14,35;8,87;2;28
jisaacks/GitGutter;1.9.1;VR;0;0;1;0;2;100,0;1;1;-0,7;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.9.2;VR;0;0;1;0;1;100,0;4;0;-0,29;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.9.3;VR;0;0;1;0;2;100,0;2;1;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.9.4;VR;0;0;1;0;7;100,0;2;2;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.9.5;VR;0;0;1;0;52;100,0;10;11;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.10.0;VR;0;0;1;1;123;100,0;15;12;0,0;-0,06;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.10.1;VR;0;0;1;0;2;100,0;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.10.2;VR;0;0;1;0;21;100,0;1;1;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.10.3;VR;0;0;1;0;90;100,0;34;23;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.11.0;VR;0;0;0;1;107;100,0;-286;-124;-1,85;5,42;-6,69;-21,47;-21,47;-22,54;0;28
jisaacks/GitGutter;1.11.1;VR;0;0;1;0;10;100,0;11;9;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jisaacks/GitGutter;1.11.2;VR;0;0;1;1;234;100,0;122;82;-1,89;-3,39;0,0;0,0;0,0;0,0;0;28
jpadilla/django-rest-framework-jwt;1.0.0;VR;1;0;0;0;226;0;0;0;0;0;0;0;0;0;0;18
jpadilla/django-rest-framework-jwt;1.0.1;VR;0;0;1;0;4;94,4;11;5;0,07;0,0;0,0;0,0;0,0;0,0;0;18
jpadilla/django-rest-framework-jwt;1.0.2;VR;0;0;0;1;50;94,4;-46;-50;0,0;0,0;0,0;-57,94;-57,94;-57,94;0;18
jpadilla/django-rest-framework-jwt;1.1.0;VR;0;0;1;1;41;94,7;35;29;-7,46;-4,38;0,0;137,74;137,74;137,74;1;19
jpadilla/django-rest-framework-jwt;1.1.1;VR;0;0;0;1;8;94,4;-82;-33;-1,09;-3,57;0,0;0,0;0,0;0,0;-1;18
jpadilla/django-rest-framework-jwt;1.2.0;VR;0;0;1;1;44;94,7;89;37;-1,66;4,38;0,0;0,0;0,0;0,0;1;19
jpadilla/django-rest-framework-jwt;1.3.0;VR;0;0;1;1;42;95,0;224;130;-1,96;13,86;0,0;0,0;0,0;0,0;1;20
jpadilla/django-rest-framework-jwt;1.4.0;VR;0;0;1;1;12;95,0;1;1;-0,13;-0,16;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.5.0;VR;0;0;1;1;40;95,0;42;32;-1,23;-1,16;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.6.0;VR;0;0;1;1;45;95,0;42;22;0,0;-7,61;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.7.0;VR;0;0;1;1;66;95,0;73;50;1,93;0,17;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.7.1;VR;0;0;0;0;1;95,0;-1;0;0,0;0,0;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.8.0;VR;0;0;1;1;229;95,0;63;30;-9,61;-1,43;140,0;681,32;681,32;192,99;0;20
jpadilla/django-rest-framework-jwt;1.9.0;VR;0;0;1;1;242;95,0;115;69;-1,99;-3,18;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.10.0;VR;0;0;1;1;111;95,0;88;57;0,0;-1,72;0,0;0,0;0,0;0,0;0;20
jpadilla/django-rest-framework-jwt;1.11.0;VR;0;0;1;1;93;95,0;20;13;0,0;-0,73;0,0;0,0;0,0;0,0;0;20
jpadilla/pyjwt;0.2.0;VR;1;0;0;0;1126;0;0;0;0;0;0;0;0;0;0;4
jpadilla/pyjwt;0.2.3;VR;0;0;1;1;204;75,0;69;33;-2,26;-2,07;0,0;0,0;0,0;13,3;0;4
jpadilla/pyjwt;0.3.0;VR;0;0;1;1;6;75,0;441;318;-13,74;-15,08;9,38;113,75;113,75;42,54;0;4
jpadilla/pyjwt;0.3.1;VR;0;0;1;1;42;75,0;2;2;-0,78;-0,73;0,0;0,0;0,0;0,0;0;4
jpadilla/pyjwt;0.3.2;VR;0;0;1;1;10;75,0;35;25;-0,5;-0,58;0,0;0,0;0,0;0,0;0;4
jpadilla/pyjwt;0.4.0;VR;0;0;1;1;10;75,0;39;32;-5,75;-5,6;-0,04;2,48;2,48;3,89;0;4
jpadilla/pyjwt;0.4.1;VR;0;0;1;1;16;80,0;40;38;62,45;58,59;-10,8;-42,14;-42,14;-39,76;1;5
jpadilla/pyjwt;0.4.2;VR;0;0;1;1;41;92,3;324;186;42,94;37,42;-78,03;-99,47;-99,47;-96,23;8;13
jpadilla/pyjwt;1.0.0;VR;0;0;1;1;28;80,0;496;332;2,35;2,36;0,0;0,0;0,0;0,0;7;20
jpadilla/pyjwt;1.0.1;VR;0;0;1;1;15;80,0;11;6;-0,28;2,07;0,0;0,0;0,0;0,0;0;20
jpadilla/pyjwt;1.1.0;VR;0;0;1;1;50;80,0;142;93;-6,97;-9,46;25,0;89,94;89,94;45,69;0;20
jpadilla/pyjwt;1.2.0;VR;0;0;1;1;1;81,8;222;157;-1,27;-1,98;20,0;126,48;126,48;96,85;2;22
jpadilla/pyjwt;1.3.0;VR;0;0;1;1;0;83,3;362;248;-6,23;-7,26;0,0;81,35;81,35;81,35;2;24
jpadilla/pyjwt;1.4.2;VR;0;0;1;1;443;84,6;457;161;8,3;11,07;-16,67;-48,07;-48,07;-44,4;2;26
jpadilla/pyjwt;1.5.0;VR;0;0;1;1;254;85,2;446;339;-6,43;-2,26;-20,0;-71,77;-71,77;-60,44;1;27
jpadilla/pyjwt;1.5.1;VR;0;0;1;1;64;85,7;206;152;-0,55;-4,39;25,0;327,85;327,85;201,9;1;28
jpadilla/pyjwt;1.5.2;VR;0;0;1;0;0;85,7;2;1;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jpadilla/pyjwt;1.5.3;VR;0;0;1;0;75;85,7;9;13;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jpadilla/pyjwt;1.6.0;VR;0;0;1;1;179;85,7;58;53;0,42;0,16;0,0;0,0;0,0;0,0;0;28
jpadilla/pyjwt;1.6.1;VR;0;0;1;0;15;85,7;15;11;0,0;0,0;0,0;0,0;0,0;0,0;0;28
jpadilla/pyjwt;1.6.3;VR;0;0;1;1;62;86,2;100;74;-0,13;0,77;20,0;35,06;35,06;14,84;1;29
jpadilla/pyjwt;1.6.4;VR;0;0;0;0;5;86,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;29
jpadilla/pyjwt;1.7.0;VR;0;0;1;0;192;86,2;4;3;0,27;0,0;0,0;0,0;0,0;0,0;0;29
jpadilla/pyjwt;1.7.1;VR;0;0;0;0;5;86,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;29
jrnl-org/jrnl;1.2.0;VR;1;0;0;0;473;0;0;0;0;0;0;0;0;0;0;9
jrnl-org/jrnl;1.3.1;VR;0;0;1;0;3;100,0;50;41;-0,92;0,0;0,0;0,0;0,0;0,0;0;9
jrnl-org/jrnl;v1.8.0;VR;0;0;1;1;308;100,0;772;468;-18,3;-15,33;83,2;952,95;952,95;445,89;3;12
jrnl-org/jrnl;1.8.4;VR;0;0;1;1;35;100,0;9;2;-0,66;-0,62;0,95;21,58;21,58;4,98;0;12
jrnl-org/jrnl;1.8.6;VR;0;0;1;1;6;100,0;11;9;0,0;0,0;5,63;0,0;0,0;0,0;0;12
jrnl-org/jrnl;v1.9.0;VR;0;0;1;1;19;100,0;19;14;0,57;4,39;0,24;-29,29;-29,29;-18,95;1;13
jrnl-org/jrnl;1.9.3;VR;0;0;1;1;17;100,0;6;6;0,0;0,0;-0,48;30,68;30,68;10,4;0;13
jrnl-org/jrnl;1.9.5;VR;0;0;1;0;47;100,0;8;7;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jrnl-org/jrnl;1.9.6;VR;0;0;1;0;7;100,0;6;6;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jrnl-org/jrnl;1.9.7;VR;0;0;1;0;37;100,0;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jrnl-org/jrnl;1.9.8;VR;0;0;1;1;834;100,0;96;85;0,0;0,0;0,0;19,6;19,6;27,43;0;13
jrnl-org/jrnl;v1.9.9;VR;0;0;1;0;869;100,0;1;1;0,0;0,0;0,0;0,0;0,0;0,0;0;13
jrnl-org/jrnl;v2.0.0;VR;0;0;1;1;77;100,0;755;636;20,58;7,48;-48,84;-88,81;-88,81;-72,67;13;26
jrnl-org/jrnl;v2.0.1;VR;0;0;1;0;14;100,0;25;20;0,0;0,0;0,0;0,0;0,0;0,0;0;26
jrnl-org/jrnl;v2.1.post2;VR;0;0;0;1;38;100,0;-121;-72;-1,97;-1,97;-1,27;-30,62;-30,62;-22,16;-1;25
jrnl-org/jrnl;v2.1.1;VR;0;0;1;1;18;100,0;19;22;-2,4;-2,4;1,28;44,13;44,13;28,47;1;26
jrnl-org/jrnl;v2.2;VR;0;0;1;1;63;100,0;453;400;0,64;0,64;-1,27;3,99;3,99;22,16;1;27
jrnl-org/jrnl;v2.3;VR;0;0;1;1;49;100,0;245;171;-6,86;-0,64;1,28;21,32;21,32;9,39;1;28
jrnl-org/jrnl;v2.3.1;VR;0;0;0;1;7;100,0;0;0;0,02;0,02;0,0;0,0;0,0;0,0;0;28
jrnl-org/jrnl;v2.4;VR;0;0;1;1;28;100,0;85;43;0,32;0,15;0,0;0,0;0,0;0,0;0;28
jrnl-org/jrnl;v2.4.1;VR;0;0;1;0;7;100,0;6;-5;0,0;0,0;0,0;0,0;0,0;0,0;0;28
Jrohy/multi-v2ray;v2.1;VR;1;0;0;0;210;0;0;0;0;0;0;0;0;0;0;23
Jrohy/multi-v2ray;v2.2;VR;0;0;1;1;0;100,0;66;50;0,92;2,1;-9,67;-6,28;-6,28;-0,86;1;24
Jrohy/multi-v2ray;v2.3;VR;0;0;1;1;0;100,0;264;231;1,0;-2,29;-8,61;0,0;0,0;0,86;2;26
Jrohy/multi-v2ray;v2.4;VR;0;0;1;1;0;100,0;66;56;0,0;0,0;0,0;7,38;7,38;0,44;0;26
Jrohy/multi-v2ray;v2.0;VR;0;0;0;1;0;100,0;-408;-337;-5,64;-0,91;17,67;-0,46;-0,46;-3,35;-4;22
Jrohy/multi-v2ray;v1.0;VR;0;0;0;1;0;100,0;-61;-49;4,88;-0,24;96,19;175,45;175,45;65,27;2;24
Jrohy/multi-v2ray;v2.5.0;VR;0;0;1;1;0;100,0;470;387;1,05;1,16;-56,68;-61,85;-61,85;-37,39;2;26
