nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;qtDiasChangedRel;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF;deltaMIT;deltaDiff;deltaEff;deltaTimeH;deltaBug;deltaFiles(qtd);totalFiles(qtd)
saulpw/visidata;v1.2;VR;0;0;1;1;58;58;34;99;78;-3,152;-3,152;0,0222;0;0;0;6;53
saulpw/visidata;v1.2.1;VR;0;0;1;1;65;65;83;3524;2675;-0,869;-0,869;-0,1453;-4,7053;-0,2614;0,00352;0;53
saulpw/visidata;v1.3;VR;0;0;1;1;35;35;85,5;1583;1147;-0,149;-0,078;0,0231;-56,2493;-3,125;-0,00821;23;76
saulpw/visidata;v1.3.1;VR;0;0;1;1;20;20;85,5;131;96;0;0;0,0857;14,8791;0,8266;0,00338;0;76
saulpw/visidata;v1.4;VR;0;0;1;1;25;25;85,9;-264;-189;-1,151;-0,944;0,1587;9,2754;0,5153;0;-5;71
saulpw/visidata;v1.5;VR;0;0;1;1;39;39;85,9;58;48;0;0;0,0556;0;0;0;0;71
saulpw/visidata;v1.5.1;VR;0;0;1;1;46;46;85,9;1134;868;-1,029;-0,279;0,3125;42,2092;2,345;0,00314;7;78
scikit-image/scikit-image;v0.16.1;VR;0;0;1;1;144;144;98,7;9195;3801;1,332;0,436;-0,0333;-3,1226;-0,1735;0;56;523
scikit-image/scikit-image;v0.17.2;VR;0;0;1;1;258;266;99,1;6266;3259;-0,564;-0,494;0,2;11,2856;0,627;0,0007;17;540
scikit-learn-contrib/imbalanced-learn;0.2.0.dev0;VR;0;0;1;1;1;54;85,4;2636;1829;-0,807;-2,36;0;0;0;0,00395;7;82
scikit-learn-contrib/imbalanced-learn;0.1.8;VR;0;0;1;1;6;6;85,3;-2636;-1829;0,807;2,36;0;0;0;-0,00395;-7;75
scikit-learn-contrib/imbalanced-learn;0.2.0;VR;0;0;1;1;5;115;86,8;5220;2920;-4,857;-6,084;0;0;0;0,00395;16;91
scikit-learn-contrib/imbalanced-learn;0.3.0;VR;0;0;1;1;281;282;88;1931;1777;1,11;3,399;-0,4;58,444;3,2469;0,00552;26;117
scikit-learn-contrib/imbalanced-learn;0.3.2;VR;0;0;1;1;59;59;88;9;-24;0,595;0;0;0;0;0;0;117
scikit-learn-contrib/imbalanced-learn;0.3.4;VR;0;0;1;1;197;274;88;16;16;0;-0,411;0;0;0;0;0;117
scikit-learn-contrib/imbalanced-learn;0.4.0;VR;0;0;1;1;35;35;88,3;981;758;-5,675;-1,434;-0,5845;-21,3156;-1,1842;0,00144;3;120
scikit-learn-contrib/imbalanced-learn;0.5.0;VR;0;0;1;1;234;259;88,6;591;435;-0,402;-0,594;0,0116;9,8762;0,5487;0,00097;3;123
scikit-learn-contrib/imbalanced-learn;0.6.0;VR;0;0;1;1;160;160;88,5;1209;1383;1,849;1,135;0,3534;-29,1576;-1,6199;-0,0026;-1;122
scikit-learn-contrib/imbalanced-learn;0.6.2;VR;0;0;1;1;71;73;88,5;130;101;0,387;0;0;0;0;0;0;122
scikit-learn-contrib/imbalanced-learn;0.7.0;VR;0;0;1;1;114;114;88,5;382;299;-2,165;-0,1;0,1196;6,6816;0,3712;0;0;122
scrapy/scrapy;1.2.2;VR;0;0;1;1;0;66;94,9;107;75;0,147;0;0;0;0;0;1;356
scrapy/scrapy;1.4.0;VR;0;0;1;1;386;386;94,7;-3481;789;-0,345;-1,548;0;0;0;0;0;356
scrapy/scrapy;1.3.3;VR;0;0;1;1;0;0;94,6;-3128;-2289;1,127;1,548;0;0;0;0;-3;353
scrapy/scrapy;1.5.0;VR;0;0;1;1;1;1;95,2;3861;2686;-0,232;-0,775;0;0;0;0;4;357
scrapy/scrapy;1.6.0;VR;0;0;1;1;408;408;95,9;446;283;-6,742;-9,251;0,5;58,7837;3,2658;0,00867;-65;292
scrapy/scrapy;1.7.0;VR;0;0;1;1;157;157;95,9;1856;1281;-0,603;-0,936;0;3,2788;0,1822;0,00316;0;292
scrapy/scrapy;2.0.0;VR;0;0;1;1;134;229;95,6;3259;2311;0,173;0,322;0;-9,2354;-0,5131;-0,00316;23;315
scrapy/scrapy;2.1.0;VR;0;0;1;1;37;52;95,5;335;301;-0,002;-0,098;-0,1667;-6,067;-0,3371;-0,00055;-1;314
scrapy/scrapy;2.2.0;VR;0;0;1;1;61;61;95,5;1323;1082;-0,46;-0,196;0,1667;6,067;0,3371;0,00055;-1;313
sdispater/pendulum;2.0.0;VR;0;0;1;1;13;665;87,6;-1322;-1657;-40,083;-39,277;1;155,2378;8,6243;0,03887;-25;153
sdispater/pendulum;2.0.2;VR;0;0;1;1;19;21;87,7;66;43;0,109;-0,114;0;1,48;0,0822;0,00064;1;154
sdispater/pendulum;2.0.3;VR;0;0;1;1;62;62;87,7;65;47;0,147;0,013;0;-1,48;-0,0822;-0,00064;1;155
sdispater/pendulum;2.0.4;VR;0;0;1;1;92;92;87,7;-526;-513;-0,547;0,131;0;0;0;0,00132;0;155
sdispater/pendulum;2.1.0;VR;0;0;1;1;494;494;86,1;2019;1638;0,983;0,164;0;-4,6038;-0,2558;-0,00068;25;180
seatgeek/fuzzywuzzy;0.3.2;VR;0;0;1;1;19;19;88,9;24;13;0,553;1,723;-0,1429;-0,0849;-0,0047;-0,00235;0;9
seatgeek/fuzzywuzzy;0.3.3;VR;0;0;1;1;40;40;88,9;12;10;-0,624;0,085;-0,1429;0;0;0;0;9
seatgeek/fuzzywuzzy;0.4.0;VR;0;0;1;1;9;9;88,9;17;14;-0,03;-0,03;0,3968;30,2901;1,6828;0,00033;0;9
seatgeek/fuzzywuzzy;0.5.0;VR;0;0;1;1;262;262;88,9;-5;-11;2,723;1,155;-0,1111;-26,8067;-1,4893;-0,00208;0;9
seatgeek/fuzzywuzzy;0.6.0;VR;0;0;1;1;0;0;88,9;145;46;-0,192;-0,199;0;0;0;0;0;9
seatgeek/fuzzywuzzy;0.7.0;VR;0;0;1;1;29;74;88,9;32;32;-3,098;-3,87;0,3636;131,002;7,2779;0,00969;0;9
seatgeek/fuzzywuzzy;0.9.0;VR;0;0;1;1;0;272;88,9;-4;-3;0,77;0;0;0;0;0;0;9
seatgeek/fuzzywuzzy;0.10.0;VR;0;0;1;1;0;0;88,9;-4;-4;0;0,137;-0,0095;0;0;0;0;9
seatgeek/fuzzywuzzy;0.11.0;VR;0;0;1;1;0;0;88,9;57;10;-0,352;0,482;0;37,9917;2,1106;0,00093;0;9
seatgeek/fuzzywuzzy;0.13.0;VR;0;0;1;1;159;235;90,9;109;65;3,34;2,899;-0,497;-222,3937;-12,3552;-0,01857;2;11
seatgeek/fuzzywuzzy;0.14.0;VR;0;0;1;1;0;0;90,9;11;3;0,01;1,924;0;0;0;0;0;11
seatgeek/fuzzywuzzy;0.15.0;VR;0;0;1;1;213;213;90,9;121;35;0;0,232;0,2095;74,5785;4,1433;0,01035;0;11
seatgeek/fuzzywuzzy;0.15.1;VR;0;0;1;1;0;0;90,9;25;21;-1,392;0;0;0;0;0;0;11
seatgeek/fuzzywuzzy;0.16.0;VR;0;0;1;1;88;88;90,9;14;12;0;0;0,2491;72,2384;4,0132;0,00593;0;11
seatgeek/fuzzywuzzy;0.18.0;VR;0;0;1;1;787;787;100;93;108;-2,628;-3,573;0,3158;96,9854;5,3881;0,00892;0;11
seemoo-lab/opendrop;v0.11.0;VR;0;0;1;1;6;6;100;70;64;9,128;5,895;-1,8657;-508,4483;-28,2471;-0,03857;1;10
shenweichen/DeepCTR;v0.1.5;VR;0;0;1;1;14;14;100;30;34;0;-0,125;0,0579;0;0;0;0;19
shenweichen/DeepCTR;v0.1.6;VR;0;0;1;1;6;6;100;2076;989;-3,852;-6,252;-1,2701;-536,9926;-29,8329;-0,01657;14;33
shenweichen/DeepCTR;v0.2.0;VR;0;0;1;1;3;3;94,6;-737;-89;2,729;3,225;-0,4182;-98,9687;-5,4983;-0,02737;4;37
shenweichen/DeepCTR;v0.2.1;VR;0;0;1;1;5;5;95;279;178;0,236;0,161;-0,0636;-63,1366;-3,5076;-0,00578;3;40
shenweichen/DeepCTR;v0.2.2;VR;0;0;1;1;5;5;95,2;-116;-109;10,743;4,573;-0,1364;-107,9393;-5,9966;-0,01839;2;42
shenweichen/DeepCTR;v0.2.3;VR;0;0;1;1;23;23;95,2;43;23;1,996;1,103;-0,2;-26,4135;-1,4674;-0,00432;0;42
shenweichen/DeepCTR;v0.3.1;VR;0;0;1;1;24;24;93,9;593;366;0;0,779;-0,25;-13,615;-0,7564;-0,00217;7;49
shenweichen/DeepCTR;v0.3.2;VR;0;0;1;1;41;41;93;2720;924;0;-6,005;0,25;39,703;2,2057;0,01113;8;57
shenweichen/DeepCTR;v0.3.4;VR;0;0;1;1;6;28;93,4;246;162;-0,337;0;0;0;0;0;2;61
shenweichen/DeepCTR;v0.4.0;VR;0;0;1;1;7;7;93,7;30;152;0,236;3,286;0;0;0;0;2;63
shenweichen/DeepCTR;v0.4.1;VR;0;0;1;1;15;15;93,9;294;191;-1,566;-1,655;0,0909;9,4444;0,5247;0,00029;3;66
shenweichen/DeepCTR;v0.5.0;VR;0;0;1;1;42;42;93,9;-99;-270;1,668;3,566;0,0341;-14,9346;-0,8297;-0,00515;0;66
shenweichen/DeepCTR;v0.5.1;VR;0;0;1;1;10;10;94,1;255;187;-0,408;0,215;0;0;0;0,00158;2;68
shenweichen/DeepCTR;v0.5.2;VR;0;0;1;1;11;11;94,2;44;9;0,408;1,009;-0,125;-5,4902;-0,305;-0,00196;1;69
shenweichen/DeepCTR;v0.6.0;VR;0;0;1;1;12;12;94,3;1298;442;-0,393;-1,009;0,5;15,2281;0,846;0,00254;1;70
shenweichen/DeepCTR;v0.6.1;VR;0;0;1;1;37;37;94,4;61;43;0,273;-0,532;0;-4,2477;-0,236;0,00139;1;71
shenweichen/DeepCTR;v0.6.2;VR;0;0;1;1;25;25;94,4;-28;-10;0;0;0;0;0;0,00069;0;71
shenweichen/DeepCTR;v0.6.3;VR;0;0;1;1;34;34;94,4;183;121;0,077;0,269;0;0;0;0;0;71
shenweichen/DeepCTR;v0.7.0;VR;0;0;1;1;18;18;94,4;-22;-28;0,044;0;-0,5;-10,9804;-0,61;-0,00779;0;71
shenweichen/DeepCTR;v0.7.4;VR;0;0;1;1;11;112;94,6;307;189;0,628;0,401;0;-3,9485;-0,2194;0;3;74
shenweichen/DeepCTR;v0.7.5;VR;0;0;1;1;63;63;94,6;19;24;0;-0,536;0;-3,397;-0,1887;-0,00025;0;74
shenweichen/DeepCTR;v0.8.0;VR;0;0;1;1;41;41;95,9;1911;1126;-0,482;1,268;0,5;40,659;2,2588;0,00343;23;97
shobrook/rebound;v2.0.0;VR;0;0;1;1;201;232;66,7;63;65;-4,028;-4,028;0,25;12,3113;0,684;0,00371;2;6
simonw/datasette;0.13;VR;0;0;1;1;9;9;100;856;731;-4,204;-6,982;0,5646;83,9709;4,665;0,01837;1;10
simonw/datasette;0.14;VR;0;0;1;1;15;15;100;548;473;0,544;-5,704;0,0024;65,9716;3,6651;0,0196;0;10
simonw/datasette;0.15;VR;0;0;1;1;120;120;84,6;-528;-490;0,006;-0,852;-0,0045;-57,5141;-3,1952;-0,01284;3;13
simonw/datasette;0.19;VR;0;0;1;1;3;8;85,7;108;90;-0,251;-0,194;-0,0018;-1,59;-0,0883;-0,00601;1;14
simonw/datasette;0.20;VR;0;0;1;1;3;3;85,7;327;291;-0,782;-0,026;0;37,6544;2,0919;0,00293;0;14
simonw/datasette;0.21;VR;0;0;1;1;15;15;85,7;272;246;0;0;0;16,4366;0,9131;0,00271;0;14
simonw/datasette;0.22;VR;0;0;1;1;15;15;89,5;2334;2056;-2,366;-3,516;0,0018;55,681;3,0934;0,00037;5;19
simonw/datasette;0.22.1;VR;0;0;1;1;3;3;90,9;2370;1459;-0,981;-0,01;1,3837;328,1827;18,2324;0,02944;3;22
simonw/datasette;0.23;VR;0;0;1;1;26;26;92,3;964;806;6,332;7,081;-1,3525;-294,9802;-16,3878;-0,01333;4;26
simonw/datasette;0.23.2;VR;0;0;1;1;17;20;92,3;53;43;0;0;0,2188;99,4796;5,5266;0;0;26
simonw/datasette;0.25;VR;0;0;1;1;57;73;91,2;660;583;1,872;3,405;0,1875;-215,3758;-11,9653;-0,02029;8;34
simonw/datasette;0.25.1;VR;0;0;1;1;88;88;91,2;6;6;0;-0,903;0;0;0;0;0;34
simonw/datasette;0.26;VR;0;0;1;1;25;25;91,2;14;14;-1,019;-3,37;0;0;0;0;0;34
simonw/datasette;0.28;VR;0;0;1;1;102;129;91,3;486;332;1,366;1,366;0,0682;70,4761;3,9153;-0,00434;12;46
simonw/datasette;0.29;VR;0;0;1;1;50;50;91,8;1367;1188;-3,56;-3,56;0,0789;45,5347;2,5297;0,01127;3;49
simonw/datasette;0.29.1;VR;0;0;1;1;6;6;92;10;9;0,166;0,166;-0,0588;-11,0937;-0,6163;-0,00012;1;50
simonw/datasette;0.30.2;VR;0;0;1;1;0;111;92;95;87;0;0;-0,0015;20,9048;1,1614;0;0;50
simonw/datasette;0.31;VR;0;0;1;1;11;11;92;139;123;-0,05;-0,05;0;0;0;0,00012;0;50
simonw/datasette;0.33;VR;0;0;1;1;38;39;90;-987;-842;0,116;0,116;-0,0604;-31,9986;-1,7777;0;0;50
simonw/datasette;0.34;VR;0;0;1;1;39;39;90,4;104;85;1,829;1,829;-0,0263;-16,2815;-0,9045;-0,00025;2;52
simonw/datasette;0.37;VR;0;0;1;1;4;27;90,4;148;120;-1,829;-1,829;0;0;0;0;0;52
simonw/datasette;0.40;VR;0;0;1;1;28;56;90;-153;-144;1,417;1,417;0,0263;16,2815;0,9045;-0,00608;-2;50
simonw/datasette;0.41;VR;0;0;1;1;14;14;90,4;390;324;-1,417;-1,417;0;63,9971;3,5554;0,01719;2;52
simonw/datasette;0.43;VR;0;0;1;1;20;22;91,2;486;406;1,294;1,623;-0,0132;-31,9986;-1,7777;-0,00302;5;57
simonw/datasette;0.44;VR;0;0;1;1;15;15;92,5;1864;1586;-0,53;-0,74;0,3868;-13,2086;-0,7338;0;10;67
simonw/datasette;0.45a0;VR;0;0;1;1;6;6;91;-971;-874;0,407;0,525;0,1;-18,79;-1,0439;0,00302;0;67
simonw/datasette;0.45a1;VR;0;0;1;1;1;1;91;78;61;-0,266;-0,503;0;0;0;0;0;67
simonw/datasette;0.45a3;VR;0;0;1;1;4;9;91,2;241;202;-1,021;-1,021;0,1067;31,9986;1,7777;0,00254;1;68
simonw/datasette;0.45a5;VR;0;0;1;1;2;3;91,2;235;198;0;0;0,0333;45,1363;2,5076;0;0;68
SirVer/ultisnips;3.1;VR;0;0;1;1;625;625;97,5;6616;4471;-14,477;-15,327;-0,2372;302,8123;16,8229;0,05588;34;79
SirVer/ultisnips;3.2;VR;0;0;1;1;1429;1429;98,7;1167;1183;-5,154;-2,904;0,0391;28,3913;1,5773;-0,00392;0;79
sivel/speedtest-cli;v0.2.5;VR;0;0;1;1;182;182;100;134;84;-0,876;-0,796;0,1902;1884,2857;104,6825;0,0484;0;2
sivel/speedtest-cli;v0.2.6;VR;0;0;1;1;64;64;100;84;53;-0,862;-0,88;-0,0022;671,1952;37,2886;0,02235;0;2
sivel/speedtest-cli;v0.3.0;VR;0;0;1;1;76;76;100;18;18;-0,571;-0,588;-0,0117;109,9777;6,1099;0,00466;0;2
sivel/speedtest-cli;v0.3.2;VR;0;0;1;1;205;233;100;72;47;-0,993;-0,546;0,0315;703,3053;39,0725;0,02039;0;2
sivel/speedtest-cli;v1.0.0;VR;0;0;1;1;630;630;66,7;-731;-571;40,985;38,891;-4,8152;-14053,3702;-780,7428;-0,46166;1;3
sivel/speedtest-cli;v2.0.0;VR;0;0;1;1;115;449;66,7;5;3;-1,651;-1,651;0,5;29,9462;1,6637;0,00613;0;3
skorch-dev/skorch;v0.3.0;VR;0;0;1;1;83;83;95,3;2502;1618;1,417;1,725;-0,2183;-54,2033;-3,0113;-0,00374;11;43
skorch-dev/skorch;v0.4.0;VR;0;0;1;1;90;90;96,1;2267;1411;-0,9;2,745;0,3079;32,7483;1,8194;0;8;51
skorch-dev/skorch;v0.5.0;VR;0;0;1;1;50;50;96,4;1511;912;-1,815;-1,145;-0,1867;67,8843;3,7714;0,00077;5;56
skorch-dev/skorch;v0.6.0;VR;0;0;1;1;188;188;96,4;181;156;-0,072;-1,833;0,0742;26,2906;1,4606;0;0;56
skorch-dev/skorch;v0.7.0;VR;0;0;1;1;163;163;96,4;409;269;-0,901;-2,448;0;0;0;0;0;56
skorch-dev/skorch;v0.8.0;VR;0;0;1;1;135;135;96,4;1443;829;0;-0,689;0,1339;0;0;0;0;56
slackapi/python-slackclient;1.0.2;VR;0;0;1;1;206;206;100;657;153;-4,105;15,734;0,5929;35,3041;1,9613;0,00353;3;17
slackapi/python-slackclient;1.0.3;VR;0;0;1;1;82;82;100;325;39;-1,289;0;0;-5,1267;-0,2848;0;0;17
slackapi/python-slackclient;1.0.4;VR;0;0;1;1;42;42;100;15;11;6,046;0;-0,0317;14,1839;0,788;0;0;17
slackapi/python-slackclient;1.0.5;VR;0;0;1;1;0;0;100;149;97;2,887;-1,829;0,0444;-7,4316;-0,4129;-0,00106;1;18
slackapi/python-slackclient;1.0.6;VR;0;0;1;1;147;147;100;50;35;-0,031;-0,413;0;0;0;0,00226;0;18
slackapi/python-slackclient;1.0.7;VR;0;0;1;1;43;43;100;24;19;-2,856;-0,693;0,0444;7,4316;0,4129;0,00121;-1;17
slackapi/python-slackclient;v1.0.8;VR;0;0;1;1;30;30;100;22;-5;-3,401;0;0;0;0;0;0;17
slackapi/python-slackclient;1.1.0;VR;0;0;1;1;152;152;100;43;32;4,115;1,856;-0,0444;-7,4316;-0,4129;-0,00121;1;18
slackapi/python-slackclient;v1.1.1;VR;0;0;1;1;1;1;100;74;49;-2,132;-1,234;0;0;0;0,00284;0;18
slackapi/python-slackclient;1.1.2;VR;0;0;1;1;1;1;100;9;3;0,106;-0,56;0;0;0;0;0;18
slackapi/python-slackclient;1.1.3;VR;0;0;0;1;27;27;100;0;0;0,131;0,202;0;0;0;0;0;18
slackapi/python-slackclient;1.2.0;VR;0;0;1;1;20;20;100;259;182;0,679;0;0,1944;40,277;2,2376;0,00223;0;18
slackapi/python-slackclient;v1.3.0;VR;0;0;1;1;170;175;100;299;198;-1,346;0,012;0,2824;0;0;0;0;18
slackapi/python-slackclient;v2.0.0;VR;0;0;1;1;59;229;90;1626;578;12,072;-2,912;-1,1324;-82,2648;-4,5703;-0,01399;2;20
slackapi/python-slackclient;v1.3.2;VR;0;0;1;1;32;32;100;-1599;-555;-12,072;2,912;1,1324;82,2648;4,5703;0,01399;-2;18
slackapi/python-slackclient;v2.1.0;VR;0;0;1;1;31;31;94,6;6414;3721;-8,723;-16,09;-0,6324;-77,8695;-4,3261;-0,00948;19;37
slackapi/python-slackclient;v2.6.0rc1;VR;0;0;1;1;157;319;97,7;4868;4572;18,935;13,568;0;0,9266;0,0515;-0,00352;49;86
slackapi/python-slackclient;v2.6.0rc2;VR;0;0;1;1;4;4;97,7;380;315;0,378;-0,328;0;0;0;0;2;88
slackapi/python-slackclient;v2.6.0;VR;0;0;1;1;3;3;97,8;75;64;0,936;0,106;0;-1,9501;-0,1083;-0,00026;1;89
slackapi/python-slackclient;v2.6.1;VR;0;0;1;1;3;3;97,8;120;86;-0,936;-0,106;0;1,9501;0,1083;0,00026;1;90
slackapi/python-slackclient;v2.7.0;VR;0;0;1;1;6;9;98;1175;995;-0,936;-0,106;0;-1,9501;-0,1083;-0,00026;9;99
slackapi/python-slackclient;v2.7.1;VR;0;0;1;1;2;2;98;151;113;1,871;0,212;0;0;0;0;2;101
slackapi/python-slackclient;v2.7.2;VR;0;0;1;1;19;19;98;65;53;-0,936;0,268;0;0;0;0;1;102
sloria/TextBlob;0.7.0;VR;0;0;1;1;11;12;93,5;-1418;-588;1,271;1,072;-0,1917;-117,0812;-6,5045;-0,00675;8;279
smacke/ffsubsync;v0.3.1;VR;0;0;1;1;0;0;100;5;5;0;0;0,0632;17,0226;0,9457;0;0;14
smacke/ffsubsync;v0.3.2;VR;0;0;1;1;1;1;100;109;101;-7,297;-7,297;1,491;331,4649;18,4147;0,02742;0;14
smacke/ffsubsync;v0.3.4;VR;0;0;1;1;7;7;100;56;52;0,603;0,603;-0,2017;-61,2008;-3,4;-0,00798;1;15
snare/voltron;v0.1.3;VR;0;0;1;1;11;11;88,5;419;272;-3,853;-3,154;0;0;0;0;1;52
snare/voltron;v0.1.2;VR;0;0;1;1;0;0;86,3;-416;-270;3,853;3,154;0;0;0;0;-1;51
snare/voltron;v0.1.4;VR;0;0;1;1;1;1;88,5;419;273;-3,853;-3,154;0;0;0;0;1;52
snare/voltron;v0.1.5;VR;0;0;1;1;120;120;88,7;260;240;-2,185;1,089;-0,25;-3;-0,1667;-0,001;1;53
snare/voltron;v0.1.6;VR;0;0;1;1;10;10;88,7;139;104;-7,654;-2,177;0,5;6;0,3333;0,002;0;53
snare/voltron;v0.1.7;VR;0;0;1;1;23;23;88,9;314;264;2,88;-0,089;-0,25;-3;-0,1667;-0,001;1;54
snipsco/snips-nlu;0.3.2;VR;0;0;1;1;10;10;85,2;214;142;0,009;0,009;0;0;0;0;2;54
snipsco/snips-nlu;0.3.4;VR;0;0;1;1;5;5;85,5;489;413;1,451;1,451;0,125;1,9316;0,1073;0;1;55
snipsco/snips-nlu;0.5.0;VR;0;0;1;1;12;14;83;-23;41;0,63;0,63;0;26,0668;1,4482;0,00429;-2;53
snipsco/snips-nlu;0.8.0;VR;0;0;1;1;9;15;83;436;359;0,146;0,146;0,15;24,3483;1,3527;0,002;0;53
snipsco/snips-nlu;0.8.8;VR;0;0;1;1;10;25;83,6;126;105;1,042;1,042;0;0;0;0;2;55
snipsco/snips-nlu;0.8.12;VR;0;0;1;1;0;14;81,4;96;78;1,123;1,123;-0,15;-24,3483;-1,3527;-0,002;4;59
snipsco/snips-nlu;0.8.13;VR;0;0;1;1;7;7;81,7;64;51;-0,191;-0,191;0;-17,3299;-0,9628;0;1;60
snipsco/snips-nlu;0.8.14;VR;0;0;1;1;8;8;81,7;13;5;-0,815;-0,815;0;0;0;0;0;60
snipsco/snips-nlu;0.9.1;VR;0;0;1;1;56;79;82;887;723;0,494;0,539;-0,275;3,9401;0,2189;-0,00023;-1;61
snipsco/snips-nlu;0.13.0;VR;0;0;1;1;176;176;94,1;4868;2874;7,289;15,57;-0,225;-30,1631;-1,6757;-0,0057;24;85
snipsco/snips-nlu;0.13.3;VR;0;0;1;1;13;18;94,4;1147;1129;1,23;0,753;0,1429;31,3975;1,7443;0,00532;5;90
snipsco/snips-nlu;0.13.4;VR;0;0;1;1;24;24;94,4;106;54;-1,272;0,965;0,2071;3,6867;0,2048;0;-1;89
snipsco/snips-nlu;0.14.0;VR;0;0;1;1;16;21;94,4;20;14;0;-0,094;0,15;4,1843;0,2325;0;0;89
snipsco/snips-nlu;0.15.0;VR;0;0;1;1;13;13;95,7;487;376;-2,791;-9,888;0;7,9628;0,4424;0;5;94
snipsco/snips-nlu;0.16.0;VR;0;0;1;1;8;26;96,7;584;471;-1,727;-0,256;0,24;44,5091;2,4727;0,00061;-2;92
snipsco/snips-nlu;0.16.1;VR;0;0;1;1;6;6;96,7;73;47;0;-0,281;0;0;0;0;0;92
snipsco/snips-nlu;0.16.2;VR;0;0;1;1;16;16;96,7;131;121;0;0;-0,14;-8,6313;-0,4795;-0,00061;0;92
snipsco/snips-nlu;0.17.0;VR;0;0;1;1;18;58;96,9;1631;1292;0,275;-1,569;0,14;8,6313;0,4795;0;6;98
snipsco/snips-nlu;0.17.1;VR;0;0;1;1;4;4;96,9;2;3;-0,141;0,267;0;0;0;0;0;98
snipsco/snips-nlu;0.17.2;VR;0;0;1;1;8;8;96,9;25;16;0;-0,593;0;0;0;0;0;98
snipsco/snips-nlu;0.17.4;VR;0;0;1;1;33;34;96,9;62;43;0;0;0,01;0;0;0;0;98
snipsco/snips-nlu;0.18.0;VR;0;0;1;1;6;6;97,1;872;646;0;0;-0,01;0;0;0;6;104
snipsco/snips-nlu;0.19.0;VR;0;0;1;1;70;70;96,5;4344;3076;-0,616;0,326;-0,0733;0;0;0,00211;11;115
snipsco/snips-nlu;0.19.4;VR;0;0;1;1;1;30;96,6;353;352;0,154;0,411;0,0833;0;0;-0,00211;2;117
snipsco/snips-nlu;0.19.6;VR;0;0;1;1;16;51;96,6;299;243;0,074;0,1;0;0;0;0;1;118
snipsco/snips-nlu;0.19.7;VR;0;0;1;1;55;55;96,6;518;391;-0,228;0,105;0;0;0;0;1;119
snipsco/snips-nlu;0.19.7.1;VR;0;0;1;1;20;20;96,6;351;298;0,031;-0,102;0;0;0;0;-1;118
snipsco/snips-nlu;0.19.8;VR;0;0;1;1;0;0;96,7;717;579;-0,561;0,123;-0,0179;19,4761;1,082;0,00211;2;120
snipsco/snips-nlu;0.20.0;VR;0;0;1;1;6;6;96,7;1711;1322;-0,785;-0,123;0,0179;1,4856;0,0825;0;2;122
snipsco/snips-nlu;0.20.1;VR;0;0;1;1;51;51;96,7;420;324;-1,57;-1,306;0;1,1496;0,0639;0;1;123
snipsco/snips-nlu;0.20.2;VR;0;0;1;1;132;132;96,7;74;64;1,316;0;0;0;0;0;0;123
snorkel-team/snorkel;v0.5;VR;0;0;1;1;5;5;80;2239;1467;-0,881;4,292;-0,4494;-58,1085;-3,2283;-0,00198;12;45
snorkel-team/snorkel;v0.6.2;VR;0;0;1;1;178;178;89,6;6557;3843;-0,736;-2,294;0,855;197,8028;10,989;0,00583;32;77
snorkel-team/snorkel;v0.6.3;VR;0;0;1;1;292;292;89,9;1550;974;-0,162;-0,993;-0,3182;-29,7492;-1,6527;0,00047;12;89
snorkel-team/snorkel;v0.7.0-beta;VR;0;0;1;1;55;55;91,3;901;569;1,402;-0,595;-0,5419;-208,0681;-11,5593;-0,00944;14;103
snorkel-team/snorkel;v0.9.0;VR;0;0;1;1;414;414;83,3;-1110;-1375;8,364;7,829;-2,3242;-313,0103;-17,3895;-0,03921;41;144
snorkel-team/snorkel;v0.9.1;VR;0;0;1;1;22;22;83,4;452;280;-0,217;-0,205;0;0;0;0;1;145
snorkel-team/snorkel;v0.9.2;VR;0;0;1;1;47;47;83,4;144;122;0;-0,258;0;0;0;0;0;145
snorkel-team/snorkel;v0.9.4;VR;0;0;1;1;145;165;84,2;207;99;0;0,258;0;0;0;0;1;146
soimort/you-get;v0.3.17;VR;0;0;1;1;8;8;98;63;8;0,107;0,107;-0,0132;0;0;0,00025;1;50
soimort/you-get;v0.3.18;VR;0;0;1;1;8;8;98;36;17;0;0,562;0;0;0;0;0;50
soimort/you-get;v0.3.20;VR;0;0;1;1;27;27;98,1;136;105;1,329;1,274;-0,2237;-37,0439;-2,058;-0,00162;4;54
soimort/you-get;v0.3.22;VR;0;0;1;1;62;64;82,6;87;64;0,792;0,675;-0,25;-11,7566;-0,6531;-0,00346;15;69
soimort/you-get;v0.3.24;VR;0;0;1;1;7;12;82,4;-475;-421;3,139;2,805;-0,125;-14,9487;-0,8305;-0,0005;5;74
soimort/you-get;v0.3.25;VR;0;0;1;1;51;51;82,4;49;45;-3,139;-0,056;0;0;0;0;0;74
soimort/you-get;v0.3.26;VR;0;0;1;1;50;50;82,7;56;45;0,249;0,028;0,125;-1,9316;-0,1073;-0,00028;1;75
soimort/you-get;v0.3.27;VR;0;0;1;1;6;6;82,7;9;8;-0,143;0;0;0;0;0;0;75
soimort/you-get;v0.3.28;VR;0;0;1;1;7;7;83,1;63;46;1,712;0;0;0;0;0;2;77
